Annee;COM;REG;DEP;ARR;CV;ZE1990;LIBGEO;PMIMP;PTSA;PPEN;PBEN;PAUT
2008;77042;11;77;771;7707;1153;Boissy-le-Châtel;70,1;65,9;22,66;6,22;5,22
2008;77043;11;77;773;7726;1155;Boitron;;;;;
2008;77044;11;77;772;7722;1148;Bombon;;;;;
2008;77045;11;77;774;7704;1150;Bougligny;;;;;
2008;77046;11;77;774;7703;1147;Boulancourt;;;;;
2008;77047;11;77;771;7708;1155;Bouleurs;;;;;
2008;77048;11;77;774;7724;1149;Bourron-Marlotte;68,12;54,36;19,98;5,64;20,02
2008;77049;11;77;771;7708;1155;Boutigny;;;;;
2008;77050;11;77;774;7704;1150;Bransles;;;;;
2008;77051;11;77;773;7701;1152;Bray-sur-Seine;47,68;60,03;29,68;4,68;5,6
2008;77052;11;77;772;7722;1148;Bréau;;;;;
2008;77053;11;77;772;7702;1135;Brie-Comte-Robert;71,13;72,92;18,79;4,37;3,92
2008;77054;11;77;773;7720;1151;La Brosse-Montceaux;;;;;
2008;77055;11;77;775;7736;1136;Brou-sur-Chantereine;70,46;75;19,86;2,89;2,25
2008;77056;11;77;774;7703;1150;Burcy;;;;;
2008;77057;11;77;771;7712;1155;Bussières;;;;;
2008;77058;11;77;775;7735;1154;Bussy-Saint-Georges;75,19;87,98;4,71;4,37;2,94
2008;77059;11;77;775;7735;1154;Bussy-Saint-Martin;;;;;
2008;77060;11;77;774;7703;1147;Buthiers;;;;;
2008;77061;11;77;773;7720;1151;Cannes-Écluse;67,69;62,95;29,21;3,26;4,58
2008;77062;11;77;775;7743;1154;Carnetin;;;;;
2008;77063;11;77;771;7707;1153;La Celle-sur-Morin;;;;;
2008;77065;11;77;772;7732;1148;Cély;;;;;
2008;77066;11;77;773;7729;1153;Cerneux;;;;;
2008;77067;11;77;772;7742;1148;Cesson;78,14;70,12;23,5;2,54;3,84
2008;77068;11;77;773;7710;1152;Cessoy-en-Montois;;;;;
2008;77069;11;77;772;7732;1148;Chailly-en-Bière;72,59;56,04;20,51;9,08;14,37
2008;77070;11;77;771;7707;1153;Chailly-en-Brie;;;;;
2008;77071;11;77;774;7704;1150;Chaintreaux;;;;;
2008;77072;11;77;773;7729;1152;Chalautre-la-Grande;;;;;
2008;77073;11;77;773;7725;1152;Chalautre-la-Petite;;;;;
2008;77075;11;77;775;7743;1154;Chalifert;;;;;
2008;77076;11;77;773;7701;1152;Chalmaison;;;;;
2008;77077;11;77;771;7717;1155;Chambry;;;;;
2008;77078;11;77;771;7712;1155;Chamigny;;;;;
2008;77079;11;77;774;7721;1149;Champagne-sur-Seine;56,58;71,36;22,52;3,52;2,6
2008;77080;11;77;773;7729;1152;Champcenest;;;;;
2008;77081;11;77;772;7722;1148;Champdeuil;;;;;
2008;77082;11;77;772;7722;1148;Champeaux;;;;;
2008;77083;11;77;775;7738;1136;Champs-sur-Marne;68,44;80,2;13,71;2,98;3,11
2008;77084;11;77;771;7712;1155;Changis-sur-Marne;;;;;
2008;77085;11;77;775;7743;1154;Chanteloup-en-Brie;;;;;
2008;77086;11;77;772;7722;1148;La Chapelle-Gauthier;;;;;
2008;77087;11;77;773;7727;1135;La Chapelle-Iger;;;;;
2008;77088;11;77;774;7703;1149;La Chapelle-la-Reine;59,28;74,43;17,26;4,48;3,83
2008;77089;11;77;773;7723;1148;La Chapelle-Rablais;;;;;
2008;77090;11;77;773;7725;1152;La Chapelle-Saint-Sulpice;;;;;
2008;77091;11;77;773;7727;1135;Les Chapelles-Bourbon;;;;;
2008;77093;11;77;773;7711;1153;La Chapelle-Moutils;;;;;
2008;77094;11;77;771;7737;1155;Charmentray;;;;;
2008;77095;11;77;771;7737;1155;Charny;;;;;
2008;77096;11;77;772;7705;1148;Chartrettes;79,28;67,63;19,59;6,18;6,59
2008;77097;11;77;773;7711;1153;Chartronges;;;;;
2008;77098;11;77;773;7723;1148;Châteaubleau;;;;;
2008;77099;11;77;774;7704;1150;Château-Landon;54,19;60,67;27,88;4,55;6,9
2008;77100;11;77;772;7705;1148;Le Châtelet-en-Brie;70,68;71,63;20,98;3,6;3,79
2008;77101;11;77;773;7710;1151;Châtenay-sur-Seine;;;;;
2008;77102;11;77;774;7724;1150;Châtenoy;;;;;
2008;77103;11;77;772;7705;1148;Châtillon-la-Borde;;;;;
2008;77104;11;77;772;7728;1135;Châtres;;;;;
2008;77106;11;77;773;7726;1153;Chauffry;;;;;
2008;77107;11;77;772;7728;1148;Chaumes-en-Brie;67,39;69,79;18,15;5,19;6,86
2008;77108;11;77;775;7797;1136;Chelles;68,23;72,79;20,28;3,2;3,73
2008;77109;11;77;773;7725;1152;Chenoise;;;;;
2008;77110;11;77;774;7704;1150;Chenou;;;;;
2008;77111;11;77;775;7743;1154;Chessy;73,18;82,91;7,77;3,7;5,63
2008;77112;11;77;774;7724;1150;Chevrainvilliers;;;;;
2008;77113;11;77;773;7711;1153;Chevru;;;;;
2008;77114;11;77;772;7702;1135;Chevry-Cossigny;76,46;76,89;12,49;4,37;6,25
2008;77115;11;77;774;7716;1151;Chevry-en-Sereine;;;;;
2008;77116;11;77;773;7711;1153;Choisy-en-Brie;;;;;
2008;77117;11;77;771;7712;1155;Citry;;;;;
2008;77118;11;77;775;7706;1137;Claye-Souilly;75,99;71,37;18,09;4;6,54
2008;77119;11;77;772;7722;1148;Clos-Fontaine;;;;;
2008;77120;11;77;771;7715;1155;Cocherel;;;;;
2008;77121;11;77;775;7735;1154;Collégien;76,91;83,28;11,84;2,33;2,55
2008;77122;11;77;772;7741;1135;Combs-la-Ville;70,64;74,76;20,37;2,03;2,84
2008;77123;11;77;771;7737;1137;Compans;;;;;
2008;77124;11;77;775;7743;1154;Conches-sur-Gondoire;;;;;
2008;77125;11;77;771;7708;1155;Condé-Sainte-Libiaire;;;;;
2008;77126;11;77;771;7715;1155;Congis-sur-Thérouanne;;;;;
2008;77127;11;77;772;7702;1135;Coubert;;;;;
2008;77128;11;77;771;7708;1155;Couilly-Pont-aux-Dames;72,93;69,32;17,78;3,64;9,26
2008;77129;11;77;771;7715;1155;Coulombs-en-Valois;;;;;
2008;77130;11;77;771;7708;1155;Coulommes;;;;;
2008;77131;11;77;771;7707;1153;Coulommiers;54,67;61,17;26,83;5,66;6,34
2008;77132;11;77;775;7743;1154;Coupvray;79,64;73,72;18,7;4,21;3,37
2008;77133;11;77;773;7720;1151;Courcelles-en-Bassée;;;;;
2008;77134;11;77;773;7729;1152;Courchamp;;;;;
2008;77135;11;77;773;7727;1148;Courpalay;;;;;
2008;77136;11;77;772;7728;1135;Courquetaine;;;;;
2008;77137;11;77;773;7729;1153;Courtacon;;;;;
2008;77138;11;77;772;7722;1148;Courtomer;;;;;
2008;77139;11;77;775;7706;1136;Courtry;78,85;75,15;16,99;3,61;4,25
2008;77140;11;77;773;7710;1148;Coutençon;;;;;
2008;77141;11;77;771;7708;1155;Coutevroult;;;;;
2008;77142;11;77;771;7708;1155;Crécy-la-Chapelle;70,24;71,44;17,34;5,04;6,19
2008;77143;11;77;771;7717;1155;Crégy-lès-Meaux;69,38;80,61;13,91;2,71;2,77
2008;77144;11;77;773;7727;1135;Crèvecoeur-en-Brie;;;;;
2008;77145;11;77;772;7722;1148;Crisenoy;;;;;
2008;77146;11;77;775;7735;1136;Croissy-Beaubourg;82,45;70,26;21,79;4,32;3,62
2008;77147;11;77;773;7723;1148;La Croix-en-Brie;;;;;
2008;77148;11;77;771;7715;1155;Crouy-sur-Ourcq;;;;;
2008;77149;11;77;773;7725;1152;Cucharmoy;;;;;
2008;77150;11;77;771;7709;1156;Cuisy;;;;;
2008;77151;11;77;773;7711;1153;Dagny;;;;;
2008;77152;11;77;772;7732;1148;Dammarie-les-Lys;58,66;71,17;22,21;2,41;4,21
2008;77153;11;77;771;7709;1156;Dammartin-en-Goële;75,28;79,59;13,96;2,78;3,67
2008;77154;11;77;773;7727;1154;Dammartin-sur-Tigeaux;;;;;
2008;77155;11;77;775;7743;1154;Dampmart;73,93;69,4;20,82;4,58;5,2
2008;77156;11;77;774;7724;1150;Darvault;;;;;
2008;77157;11;77;771;7715;1155;Dhuisy;;;;;
2008;77158;11;77;774;7716;1151;Diant;;;;;
2008;77159;11;77;773;7710;1152;Donnemarie-Dontilly;57,14;65,19;24,97;5,01;4,83
2008;77161;11;77;774;7721;1151;Dormelles;;;;;
2008;77162;11;77;773;7726;1153;Doue;;;;;
2008;77163;11;77;771;7715;1155;Douy-la-Ramée;;;;;
2008;77164;11;77;772;7705;1148;Échouboulains;;;;;
2008;77165;11;77;772;7705;1148;Les Écrennes;;;;;
2008;77166;11;77;774;7721;1149;Écuelles;66,41;76,14;17,99;3,56;2,32
2008;77167;11;77;773;7710;1151;Égligny;;;;;
2008;77168;11;77;774;7716;1150;Égreville;54,68;63,49;22,57;6,47;7,46
2008;77169;11;77;775;7738;1136;Émerainville;75,82;85,42;10,6;2,51;1,47
2008;77170;11;77;774;7721;1149;Épisy;;;;;
2008;77171;11;77;771;7708;1155;Esbly;70,34;72,56;18,43;3,09;5,92
2008;77172;11;77;773;7720;1151;Esmans;;;;;
2008;77173;11;77;771;7715;1155;Étrépilly;;;;;
2008;77174;11;77;773;7701;1152;Everly;;;;;
2008;77175;11;77;772;7702;1135;Évry-Grégy-sur-Yerre;81,36;72,03;19,85;3,08;5,04
2008;77176;11;77;771;7707;1153;Faremoutiers;66,2;69,81;17,97;7,09;5,12
2008;77177;11;77;772;7728;1135;Favières;;;;;
2008;77178;11;77;774;7724;1150;Faÿ-lès-Nemours;;;;;
2008;77179;11;77;772;7705;1149;Féricy;;;;;
2008;77180;11;77;772;7702;1135;Férolles-Attilly;;;;;
2008;77181;11;77;775;7735;1154;Ferrières-en-Brie;80,16;73,36;15,92;5,6;5,11
2008;77182;11;77;773;7711;1153;La Ferté-Gaucher;47,27;61,68;28,66;3,58;6,08
2008;77183;11;77;771;7712;1155;La Ferté-sous-Jouarre;57,06;66,37;22,39;6,48;4,76
2008;77184;11;77;774;7716;1151;Flagy;;;;;
2008;77185;11;77;772;7732;1148;Fleury-en-Bière;;;;;
2008;77186;11;77;774;7713;1149;Fontainebleau;67,21;59,25;22,96;7,35;10,44
2008;77187;11;77;773;7701;1152;Fontaine-Fourches;;;;;
2008;77188;11;77;772;7705;1148;Fontaine-le-Port;;;;;
2008;77190;11;77;773;7723;1148;Fontains;;;;;
2008;77191;11;77;772;7722;1148;Fontenailles;;;;;
2008;77192;11;77;773;7727;1135;Fontenay-Trésigny;65,6;71,15;19,68;3,41;5,76
2008;77193;11;77;771;7709;1156;Forfry;;;;;
2008;77194;11;77;773;7720;1151;Forges;;;;;
2008;77195;11;77;772;7722;1148;Fouju;;;;;
2008;77196;11;77;771;7737;1154;Fresnes-sur-Marne;;;;;
2008;77197;11;77;773;7723;1153;Frétoy;;;;;
2008;77198;11;77;774;7703;1149;Fromont;;;;;
2008;77199;11;77;771;7731;1155;Fublaines;;;;;
2008;77200;11;77;774;7724;1150;Garentreville;;;;;
2008;77201;11;77;773;7723;1148;Gastins;;;;;
2008;77202;11;77;774;7724;1149;La Genevraye;;;;;
2008;77203;11;77;771;7717;1155;Germigny-l'Évêque;;;;;
2008;77204;11;77;771;7715;1155;Germigny-sous-Coulombs;;;;;
2008;77205;11;77;771;7709;1155;Gesvres-le-Chapitre;;;;;
2008;77206;11;77;771;7707;1153;Giremoutiers;;;;;
2008;77207;11;77;774;7704;1150;Gironville;;;;;
2008;77208;11;77;773;7701;1152;Gouaix;;;;;
2008;77209;11;77;775;7714;1154;Gouvernes;;;;;
2008;77210;11;77;773;7720;1151;La Grande-Paroisse;65,89;63,31;28,99;4,15;3,56
2008;77211;11;77;772;7722;1148;Grandpuits-Bailly-Carrois;;;;;
2008;77212;11;77;773;7701;1151;Gravon;;;;;
2008;77214;11;77;771;7737;1137;Gressy;;;;;
2008;77215;11;77;772;7728;1135;Gretz-Armainvilliers;67,87;71,24;20,78;3,14;4,85
2008;77216;11;77;774;7724;1150;Grez-sur-Loing;;;;;
2008;77217;11;77;772;7702;1135;Grisy-Suisnes;73,04;72,25;14,78;6,33;6,63
2008;77218;11;77;773;7701;1152;Grisy-sur-Seine;;;;;
2008;77219;11;77;771;7707;1153;Guérard;70,98;65,31;17,67;8,68;8,33
2008;77220;11;77;774;7703;1149;Guercheville;;;;;
2008;77221;11;77;775;7743;1154;Guermantes;;;;;
2008;77222;11;77;772;7722;1148;Guignes;66,81;75,31;17;3,18;4,5
2008;77223;11;77;773;7710;1152;Gurcy-le-Châtel;;;;;
2008;77224;11;77;773;7727;1135;Hautefeuille;;;;;
2008;77225;11;77;771;7708;1155;La Haute-Maison;;;;;
2008;77226;11;77;774;7713;1149;Héricy;74,06;70,27;19,52;5,8;4,41
2008;77227;11;77;773;7701;1152;Hermé;;;;;
2008;77228;11;77;773;7726;1153;Hondevilliers;;;;;
2008;77229;11;77;773;7727;1135;La Houssaye-en-Brie;;;;;
2008;77230;11;77;774;7704;1150;Ichy;;;;;
2008;77231;11;77;771;7715;1155;Isles-les-Meldeuses;;;;;
2008;77232;11;77;771;7731;1155;Isles-lès-Villenoy;;;;;
2008;77233;11;77;771;7737;1155;Iverny;;;;;
2008;77234;11;77;775;7743;1154;Jablines;;;;;
2008;77235;11;77;771;7715;1155;Jaignes;;;;;
2008;77236;11;77;773;7701;1152;Jaulnes;;;;;
2008;77237;11;77;775;7743;1154;Jossigny;;;;;
2008;77238;11;77;771;7712;1155;Jouarre;61,48;74,23;15,31;5,17;5,3
2008;77239;11;77;773;7723;1135;Jouy-le-Châtel;;;;;
2008;77240;11;77;773;7711;1153;Jouy-sur-Morin;58,44;63,57;27,13;4,7;4,59
2008;77241;11;77;771;7709;1156;Juilly;;;;;
2008;77242;11;77;773;7710;1152;Jutigny;;;;;
2008;77243;11;77;775;7714;1154;Lagny-sur-Marne;69,86;71,54;18,82;4,07;5,57
2008;77244;11;77;774;7703;1150;Larchant;;;;;
2008;77245;11;77;773;7720;1151;Laval-en-Brie;;;;;
2008;77246;11;77;773;7729;1152;Léchelle;;;;;
2008;77247;11;77;773;7711;1153;Lescherolles;;;;;
2008;77248;11;77;775;7743;1154;Lesches;;;;;
2008;77249;11;77;772;7702;1135;Lésigny;78,83;68,09;19,77;4,59;7,54
2008;77250;11;77;773;7711;1153;Leudon-en-Brie;;;;;
2008;77251;11;77;772;7741;1148;Lieusaint;66,62;91,1;6,2;1,58;1,12
2008;77252;11;77;772;7702;1148;Limoges-Fourches;;;;;
2008;77253;11;77;772;7702;1148;Lissy;;;;;
2008;77254;11;77;772;7728;1135;Liverdy-en-Brie;;;;;
2008;77255;11;77;772;7719;1148;Livry-sur-Seine;;;;;
2008;77256;11;77;773;7710;1152;Lizines;;;;;
2008;77257;11;77;771;7715;1155;Lizy-sur-Ourcq;53,6;72,68;19,88;3,79;3,65
2008;77258;11;77;775;7739;1136;Lognes;65,67;87,8;8,15;2,4;1,66
2008;77259;11;77;771;7709;1156;Longperrier;73,98;85,98;9,61;1,96;2,45
2008;77260;11;77;773;7725;1152;Longueville;;;;;
2008;77261;11;77;774;7716;1150;Lorrez-le-Bocage-Préaux;;;;;
2008;77262;11;77;773;7729;1152;Louan-Villegruis-Fontaine;;;;;
2008;77263;11;77;773;7710;1152;Luisetaines;;;;;
2008;77264;11;77;773;7727;1135;Lumigny-Nesles-Ormeaux;;;;;
2008;77265;11;77;771;7712;1155;Luzancy;;;;;
2008;77266;11;77;772;7705;1148;Machault;;;;;
2008;77267;11;77;774;7704;1150;La Madeleine-sur-Loing;;;;;
2008;77268;11;77;775;7743;1154;Magny-le-Hongre;78,1;88,37;5,37;3,47;2,79
2008;77269;11;77;772;7718;1148;Maincy;;;;;
2008;77270;11;77;771;7707;1155;Maisoncelles-en-Brie;;;;;
2008;77271;11;77;774;7704;1150;Maisoncelles-en-Gâtinais;;;;;
2008;77272;11;77;773;7723;1148;Maison-Rouge;;;;;
2008;77273;11;77;771;7709;1156;Marchémoret;;;;;
2008;77274;11;77;771;7715;1155;Marcilly;;;;;
2008;77275;11;77;773;7729;1152;Les Marêts;;;;;
2008;77276;11;77;771;7731;1155;Mareuil-lès-Meaux;;;;;
2008;77277;11;77;773;7727;1135;Marles-en-Brie;;;;;
2008;77278;11;77;773;7711;1153;Marolles-en-Brie;;;;;
2008;77279;11;77;773;7720;1151;Marolles-sur-Seine;;;;;
2008;77280;11;77;771;7715;1155;Mary-sur-Marne;;;;;
2008;77281;11;77;771;7707;1153;Mauperthuis;;;;;
2008;77282;11;77;771;7709;1156;Mauregard;;;;;
2008;77283;11;77;771;7715;1155;May-en-Multien;;;;;
2008;77284;11;77;771;7798;1155;Meaux;55,42;73,26;18,67;3,95;4,12
2008;77285;11;77;772;7742;1148;Le Mée-sur-Seine;57,68;73,81;20,88;2,12;3,18
2008;77286;11;77;773;7710;1148;Meigneux;;;;;
2008;77287;11;77;773;7711;1153;Meilleray;;;;;
2008;77288;11;77;772;7799;1148;Melun;57,82;74,42;17,99;3,87;3,72
2008;77289;11;77;773;7729;1152;Melz-sur-Seine;;;;;
2008;77290;11;77;771;7712;1155;Méry-sur-Marne;;;;;
2008;77291;11;77;771;7709;1156;Le Mesnil-Amelot;;;;;
2008;77292;11;77;771;7737;1137;Messy;;;;;
2008;77293;11;77;773;7720;1151;Misy-sur-Yonne;;;;;
2008;77294;11;77;771;7737;1137;Mitry-Mory;66,85;73,9;19,59;2,93;3,58
2008;77295;11;77;772;7705;1148;Moisenay;;;;;
2008;77296;11;77;772;7741;1148;Moissy-Cramayel;64,36;84,89;11,48;1,69;1,94
2008;77297;11;77;774;7704;1150;Mondreville;;;;;
2008;77298;11;77;773;7710;1152;Mons-en-Montois;;;;;
2008;77299;11;77;774;7721;1149;Montarlot;;;;;
2008;77300;11;77;771;7731;1155;Montceaux-lès-Meaux;;;;;
2008;77301;11;77;773;7729;1153;Montceaux-lès-Provins;;;;;
2008;77302;11;77;774;7724;1150;Montcourt-Fromonville;70,71;70,76;22,92;3,16;3,15
2008;77303;11;77;773;7726;1153;Montdauphin;;;;;
2008;77304;11;77;773;7726;1153;Montenils;;;;;
2008;77305;11;77;773;7720;1151;Montereau-Fault-Yonne;43,56;66,5;26,35;2,87;4,28
2008;77306;11;77;772;7718;1148;Montereau-sur-le-Jard;;;;;
2008;77307;11;77;775;7743;1154;Montévrain;76,15;83,21;7,88;5,09;3,81
2008;77308;11;77;771;7709;1156;Montgé-en-Goële;;;;;
2008;77309;11;77;771;7709;1155;Monthyon;;;;;
2008;77310;11;77;773;7701;1152;Montigny-le-Guesdier;;;;;
2008;77311;11;77;773;7710;1151;Montigny-Lencoup;;;;;
2008;77312;11;77;774;7721;1149;Montigny-sur-Loing;74,8;65,4;19,59;7,31;7,7
2008;77313;11;77;774;7716;1151;Montmachoux;;;;;
2008;77314;11;77;773;7711;1153;Montolivet;;;;;
2008;77315;11;77;771;7708;1155;Montry;74,82;68,78;23,45;4,06;3,71
2008;77316;11;77;774;7721;1149;Moret-sur-Loing;70,15;65,15;23,94;5,52;5,39
2008;77317;11;77;772;7722;1148;Mormant;59,85;73,91;20,85;2,6;2,64
2008;77318;11;77;773;7727;1135;Mortcerf;;;;;
2008;77319;11;77;773;7725;1152;Mortery;;;;;
2008;77320;11;77;771;7707;1153;Mouroux;65,48;73,18;19,46;3,65;3,71
2008;77321;11;77;773;7701;1152;Mousseaux-lès-Bray;;;;;
2008;77322;11;77;771;7709;1156;Moussy-le-Neuf;76,8;80,12;14,01;3,06;2,81
2008;77323;11;77;771;7709;1156;Moussy-le-Vieux;;;;;
2008;77325;11;77;773;7701;1152;Mouy-sur-Seine;;;;;
2008;77326;11;77;772;7734;1148;Nandy;67,83;85,21;10,54;2,22;2,03
2008;77327;11;77;773;7723;1148;Nangis;56,43;68,78;22,81;4,36;4,05
2008;77328;11;77;774;7703;1147;Nanteau-sur-Essonne;;;;;
2008;77329;11;77;774;7724;1150;Nanteau-sur-Lunain;;;;;
2008;77330;11;77;771;7731;1155;Nanteuil-lès-Meaux;72,81;72,46;19,47;3,93;4,14
2008;77331;11;77;771;7712;1155;Nanteuil-sur-Marne;;;;;
2008;77332;11;77;771;7737;1156;Nantouillet;;;;;
2008;77333;11;77;774;7724;1150;Nemours;50,68;66,03;25,45;3,91;4,61
2008;77335;11;77;771;7717;1155;Chauconin-Neufmontiers;72,41;74,73;16,36;5,28;3,64
2008;77336;11;77;773;7727;1135;Neufmoutiers-en-Brie;;;;;
2008;77337;11;77;775;7739;1136;Noisiel;60,59;81,97;14,23;2,05;1,75
2008;77338;11;77;774;7716;1151;Noisy-Rudignon;;;;;
2008;77339;11;77;774;7703;1147;Noisy-sur-École;;;;;
2008;77340;11;77;774;7724;1150;Nonville;;;;;
2008;77341;11;77;773;7701;1152;Noyen-sur-Seine;;;;;
2008;77342;11;77;774;7704;1150;Obsonville;;;;;
2008;77343;11;77;771;7715;1155;Ocquerre;;;;;
2008;77344;11;77;771;7709;1156;Oissery;68,08;84,56;8,24;4,95;2,26
2008;77345;11;77;773;7726;1155;Orly-sur-Morin;;;;;
2008;77347;11;77;773;7701;1152;Les Ormes-sur-Voulzie;;;;;
2008;77348;11;77;774;7724;1150;Ormesson;;;;;
2008;77349;11;77;771;7709;1156;Othis;75,85;80,11;16,64;1,41;1,84
2008;77350;11;77;775;7733;1135;Ozoir-la-Ferrière;73,03;72,79;17,37;5,21;4,63
2008;77352;11;77;772;7728;1135;Ozouer-le-Voulgis;;;;;
2008;77353;11;77;774;7716;1150;Paley;;;;;
2008;77354;11;77;772;7705;1148;Pamfou;;;;;
2008;77355;11;77;773;7710;1152;Paroy;;;;;
2008;77356;11;77;773;7701;1152;Passy-sur-Seine;;;;;
2008;77357;11;77;773;7723;1135;Pécy;;;;;
2008;77358;11;77;771;7717;1155;Penchard;;;;;
2008;77359;11;77;772;7732;1148;Perthes;73,19;68,31;19,86;4,38;7,44
2008;77360;11;77;773;7727;1153;Pézarches;;;;;
2008;77361;11;77;771;7712;1155;Pierre-Levée;;;;;
2008;77363;11;77;775;7706;1136;Le Pin;;;;;
2008;77364;11;77;771;7737;1155;Le Plessis-aux-Bois;;;;;
2008;77365;11;77;773;7727;1135;Le Plessis-Feu-Aussoux;;;;;
2008;77366;11;77;771;7709;1155;Le Plessis-l'Évêque;;;;;
2008;77367;11;77;771;7715;1155;Le Plessis-Placy;;;;;
2008;77368;11;77;773;7725;1152;Poigny;;;;;
2008;77369;11;77;771;7717;1155;Poincy;;;;;
2008;77370;11;77;774;7724;1150;Poligny;;;;;
2008;77371;11;77;771;7707;1153;Pommeuse;65,7;75,4;15,12;6,47;3
2008;77372;11;77;775;7714;1154;Pomponne;77,92;57,67;16,49;7,89;17,95
2008;77373;11;77;775;7740;1135;Pontault-Combault;71,2;76,28;15,96;3,42;4,34
2008;77374;11;77;775;7733;1135;Pontcarré;75,54;72,75;18,87;3,05;5,33
2008;77376;11;77;771;7737;1154;Précy-sur-Marne;;;;;
2008;77377;11;77;772;7728;1135;Presles-en-Brie;75,74;70,14;12,66;5,62;11,59
2008;77378;11;77;772;7732;1147;Pringy;74,65;69,86;23,11;3,72;3,3
2008;77379;11;77;773;7725;1152;Provins;49,77;61,22;26,17;6,13;6,48
2008;77380;11;77;771;7715;1155;Puisieux;;;;;
2008;77381;11;77;772;7722;1148;Quiers;;;;;
2008;77382;11;77;771;7708;1155;Quincy-Voisins;73,03;73,5;17,04;4,55;4,91
2008;77383;11;77;773;7723;1148;Rampillon;;;;;
2008;77384;11;77;772;7741;1148;Réau;;;;;
2008;77385;11;77;773;7726;1153;Rebais;53,59;59,15;24,14;10,17;6,54
2008;77386;11;77;774;7703;1149;Recloses;;;;;
2008;77387;11;77;774;7716;1150;Remauville;;;;;
2008;77388;11;77;771;7712;1155;Reuil-en-Brie;;;;;
2008;77389;11;77;772;7719;1148;La Rochette;74,61;56,87;25,89;7,61;9,63
2008;77390;11;77;775;7733;1135;Roissy-en-Brie;67,9;78,19;15,8;2,17;3,84
2008;77391;11;77;773;7725;1152;Rouilly;;;;;
2008;77392;11;77;771;7709;1156;Rouvres;;;;;
2008;77393;11;77;773;7727;1135;Rozay-en-Brie;66,04;68,62;18,25;8,23;4,9
2008;77394;11;77;772;7718;1148;Rubelles;;;;;
2008;77395;11;77;774;7703;1149;Rumont;;;;;
2008;77396;11;77;773;7729;1152;Rupéreux;;;;;
2008;77397;11;77;771;7712;1155;Saâcy-sur-Marne;;;;;
2008;77398;11;77;773;7726;1153;Sablonnières;;;;;
2008;77399;11;77;774;7716;1149;Saint-Ange-le-Viel;;;;;
2008;77400;11;77;771;7707;1153;Saint-Augustin;;;;;
2008;77401;11;77;771;7712;1155;Sainte-Aulde;;;;;
2008;77402;11;77;773;7711;1153;Saint-Barthélemy;;;;;
2008;77403;11;77;773;7725;1152;Saint-Brice;;;;;
2008;77404;11;77;773;7725;1152;Sainte-Colombe;;;;;
2008;77405;11;77;773;7726;1155;Saint-Cyr-sur-Morin;;;;;
2008;77406;11;77;773;7726;1153;Saint-Denis-lès-Rebais;;;;;
2008;77407;11;77;772;7732;1147;Saint-Fargeau-Ponthierry;71,68;69,04;21,37;3,42;6,17
2008;77408;11;77;771;7708;1155;Saint-Fiacre;;;;;
2008;77409;11;77;773;7720;1151;Saint-Germain-Laval;62,85;72,22;23,49;2,28;2,01
2008;77410;11;77;772;7718;1148;Saint-Germain-Laxis;;;;;
2008;77411;11;77;773;7726;1153;Saint-Germain-sous-Doue;;;;;
2008;77412;11;77;772;7732;1147;Saint-Germain-sur-École;;;;;
2008;77413;11;77;771;7708;1155;Saint-Germain-sur-Morin;72,68;72,8;18,27;3,75;5,17
2008;77414;11;77;773;7725;1152;Saint-Hilliers;;;;;
2008;77415;11;77;771;7712;1155;Saint-Jean-les-Deux-Jumeaux;;;;;
2008;77416;11;77;773;7723;1148;Saint-Just-en-Brie;;;;;
2008;77417;11;77;773;7726;1153;Saint-Léger;;;;;
2008;77418;11;77;773;7725;1152;Saint-Loup-de-Naud;;;;;
2008;77419;11;77;774;7721;1149;Saint-Mammès;63,04;69,33;23;3,51;4,16
2008;77420;11;77;771;7709;1156;Saint-Mard;75,06;75,98;17,25;4,11;2,65
2008;77421;11;77;773;7711;1153;Saint-Mars-Vieux-Maisons;;;;;
2008;77423;11;77;773;7711;1153;Saint-Martin-des-Champs;;;;;
2008;77424;11;77;773;7729;1153;Saint-Martin-du-Boschet;;;;;
2008;77425;11;77;772;7732;1148;Saint-Martin-en-Bière;;;;;
2008;77426;11;77;772;7722;1148;Saint-Méry;;;;;
2008;77427;11;77;771;7737;1137;Saint-Mesmes;;;;;
2008;77428;11;77;772;7722;1148;Saint-Ouen-en-Brie;;;;;
2008;77429;11;77;773;7726;1155;Saint-Ouen-sur-Morin;;;;;
2008;77430;11;77;771;7709;1156;Saint-Pathus;74,64;82,2;12,16;2,99;2,65
2008;77431;11;77;774;7724;1150;Saint-Pierre-lès-Nemours;66,43;62,02;26,41;4,82;6,74
2008;77432;11;77;773;7711;1153;Saint-Rémy-la-Vanne;;;;;
2008;77433;11;77;771;7707;1153;Saints;;;;;
2008;77434;11;77;773;7701;1152;Saint-Sauveur-lès-Bray;;;;;
2008;77435;11;77;772;7732;1147;Saint-Sauveur-sur-École;;;;;
2008;77436;11;77;773;7711;1153;Saint-Siméon;;;;;
2008;77437;11;77;771;7709;1156;Saint-Soupplets;67,57;79,26;13,28;4,48;2,99
2008;77438;11;77;775;7714;1154;Saint-Thibault-des-Vignes;74,62;79,12;11,86;4,9;4,13
2008;77439;11;77;773;7720;1151;Salins;;;;;
2008;77440;11;77;771;7712;1155;Sammeron;;;;;
2008;77441;11;77;774;7713;1149;Samois-sur-Seine;72,45;60,73;18,77;9,6;10,9
